zip,lat,lon
42501,37.06173279100409,-84.44975552738461
41045,38.722610145212975,-85.02091553586239
40342,38.003599942099754,-84.9837026980014
42544,37.034674372700394,-84.81431357065043
42259,37.23525917505948,-86.17206314684798
41749,37.19363167806643,-83.41991840795623
41821,37.07563272721441,-83.00712353710378
41731,37.103120837940956,-83.08393970143548
42345,37.14838205000285,-87.18947524329167
40409,37.37666474621209,-84.42970374743909
41004,38.65550343407402,-84.10134186154164
42456,37.511812763568955,-87.49928409811248
41274,37.86173773928279,-82.81168521103076
41663,37.56852110935739,-82.65955986865276
40845,36.798991016263784,-83.51755645696942
42757,37.401921520114136,-85.725039187956
41250,37.73508333700825,-82.46079171405603
42635,36.67602480242012,-84.40033529604281
40729,37.24350313102898,-84.1478857378334
42361,37.51790085687349,-86.69184123220509
47036,39.385633306098285,-85.23973202488754
47929,40.675876611279534,-86.9185222201287
47861,39.06529784072876,-87.56660723925395
46345,41.53036006793054,-86.6999310998269
47639,38.18225399218846,-87.5713174383975
46403,41.61066643991992,-87.25498038462639
46818,41.146990726490614,-85.25109539612822
47968,39.96208908923813,-86.74537530746375
46038,39.96721995689117,-86.01714417243781
47104,38.54547172257429,-85.43644124749034
47977,40.761306234679864,-87.15787279288156
47615,37.97216133900227,-86.9564993703529
47537,38.10972617502008,-87.0688187779243
46901,40.52485724560448,-86.15639129232675
46068,40.37509587060956,-86.11124162648609
47904,40.4383510006451,-86.87606657153307
47304,40.233988736327,-85.45971531444266
46506,41.463141925879114,-86.16912863913254
47803,39.46432830851809,-87.30850860754569
46619,41.65998021418535,-86.35320695731964
46765,41.23363938538617,-85.04051315616645
46218,39.80712951376637,-86.09955380978964
47464,39.29978584110077,-86.64995387407438
46204,39.77128735068996,-86.1570422150138
46614,41.60358022291857,-86.28060667409386
47884,39.623018168021744,-87.45357458976194
46785,41.31974129884049,-84.88513573479702
46504,41.30055984754087,-86.11202933588656
46356,41.2611720879091,-87.41859059264492
47025,39.154153733383545,-84.87462658671708
46835,41.150850193465715,-85.04536809727422
47032,39.08108137520177,-85.05498704443936
46763,41.294187933451724,-85.24154343923675
46797,41.12750054192643,-84.86044710971437
47573,38.744146421650136,-87.3220380508633
47366,39.861237195441056,-85.26063131734132
46971,40.66054999987968,-86.16173463819388
46302,41.360386961750315,-87.12642396391229
46701,41.358466212718625,-85.4303176846258
46784,41.497974506777474,-85.38797653260819
47225,39.43550835768132,-85.34446564309815
46922,41.139904945764876,-86.4219369165044
47306,40.20539855519823,-85.40730308377648
47880,39.59974819799838,-87.41884372361197
47542,38.29929090446839,-86.96709372123966
47460,39.28154114488242,-86.78952062673744
46168,39.68981731385665,-86.39256546174862
46240,39.90696276882962,-86.12374390838396
46290,39.93383919987965,-86.16266978246786
47963,40.96809380014071,-87.4436591242906
46250,39.904039645321035,-86.06860267175635
46278,39.893901658179196,-86.29608057919039
